date,region,course_id,race_id,type,pattern,age_band,dist,dist_f,dist_m,dist_y,going,surface,ran,pos,draw,ovr_btn,btn,horse_id,age,sex,wgt,lbs,time,secs,sp,dec,jockey_id,trainer_id,prize,or,rpr,ts,sire_id,dam_id,damsire_id,owner_id
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,2,9.0,1,1,554611,2.0,C,9-0,126,1:23.86,83.86,129/10,13.9,88633,39500,41212.87,–,113,–,1425133,3791346.0,519563.0,314545
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,3,3.0,1.5,.5,5428953,2.0,F,8-9,121,1:23.94,83.94,3/1,4.0,82747,40660,20049.51,–,106,–,633815,2623826.0,633824.0,337539
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,4,7.0,2,.5,5428963,2.0,F,8-9,121,1:24.02,84.02,44/5,9.8,81656,28057,11138.61,–,105,–,1588345,5428962.0,742548.0,337545
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,5,5.0,2.75,.75,5817960,2.0,G,9-0,126,1:24.15,84.15,9/1,10.0,97356,31818,5569.31,–,108,–,820752,3070495.0,515736.0,343024
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,6,2.0,3.75,1,5737985,2.0,C,9-0,126,1:24.31,84.31,117/10,12.7,12269,32508,3341.58,–,105,–,597619,5387994.0,459025.0,212231
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,7,1.0,4,0.3,5428954,2.0,F,8-9,121,1:24.36,84.36,6/4F,2.5,81066,17936,3341.58,–,99,–,633815,890771.0,633824.0,337540
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,8,10.0,4.75,.75,5605717,2.0,C,9-0,126,1:24.48,84.48,26/1,27.0,77702,40660,3341.58,–,102,–,633824,1344077.0,546212.0,340126
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,9,4.0,5,0.2,5428964,2.0,G,9-0,126,1:24.56,84.56,137/10,14.7,96110,31152,3341.58,–,102,–,2330399,1582103.0,577888.0,337546
2024-04-06,NZ,479,865158,Flat,Group 1,2yo,7f,7f,1400,1540,Good To Soft,Turf,10,10,6.0,16.5,11.5,5605723,2.0,F,8-9,121,1:26.44,86.44,71/1,72.0,91786,22159,3341.58,–,66,–,2248593,5605722.0,753334.0,340130
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,1,5.0,0,0,5299484,7.0,G,9-4,130,1:35.04,95.04,102/10,11.2,75804,13973,113861.39,–,118,–,828911,1874940.0,88698.0,336469
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,2,13.0,0.3,0.3,4183310,6.0,M,9-0,126,1:35.09,95.09,9/10F,1.9,81656,37944,36633.66,–,113,–,861213,4183309.0,540336.0,314820
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,3,4.0,3,2.75,2961590,7.0,G,9-4,130,1:35.54,95.54,207/10,21.7,102401,40660,17821.78,–,110,–,584449,655441.0,519564.0,284849
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,4,11.0,3.25,0.3,3630326,7.0,G,9-4,130,1:35.58,95.58,53/1,54.0,102183,23510,9900.99,–,110,–,852195,3630325.0,475341.0,340124
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,5,3.0,3.75,0.3,4861581,7.0,G,9-4,130,1:35.67,95.67,35/1,36.0,99241,13974,4950.5,–,109,–,710836,4861580.0,459025.0,327100
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,6,7.0,4.25,.5,5002184,6.0,M,9-0,126,1:35.75,95.75,164/10,17.4,77702,37769,2970.3,–,104,–,716511,4874866.0,560029.0,223897
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,7,12.0,4.25,0.1,4111641,7.0,G,9-4,130,1:35.77,95.77,36/1,37.0,97356,39929,2970.3,–,108,–,845972,772973.0,526692.0,154110
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,8,2.0,4.25,0.1,5539626,6.0,G,9-4,130,1:35.77,95.77,149/10,15.9,82747,23510,2970.3,–,107,–,859819,5539625.0,578657.0,278093
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,9,9.0,4.75,.5,5499876,7.0,G,9-4,130,1:35.83,95.83,31/1,32.0,96039,41765,2970.3,–,106,–,674942,5499875.0,505383.0,338682
2024-12-07,NZ,479,883793,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,13,10,6.0,5.25,.5,3999753,8.0,G,9-4,130,1:35.92,95.92,28/1,29.0,96568,28370,2970.3,–,105,–,681421,3999752.0,597619.0,311792
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,1,4.0,0,0,5428971,4.0,F,8-13,125,1:07.71,67.71,17/5F,4.4,91867,18644,141183.04,–,118,–,584449,2564370.0,509318.0,337550
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,2,9.0,2.5,2.5,4197096,5.0,H,9-3,129,1:08.21,68.21,103/10,11.3,81656,36200,45424.11,–,113,–,849441,696357.0,545247.0,315088
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,3,3.0,2.5,0.05,6969845,5.0,G,9-3,129,1:08.22,68.22,44/5,9.8,96110,35655,22098.21,–,113,–,845972,931631.0,500343.0,331417
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,4,2.0,4.25,1.75,4959580,5.0,M,8-13,125,1:08.56,68.56,58/10,6.8,76995,40660,12276.79,–,103,–,597619,1800575.0,592483.0,202275
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,5,10.0,4.5,0.2,6969846,4.0,G,9-3,129,1:08.65,68.65,139/10,14.9,77702,13974,6138.39,–,107,–,1644853,901076.0,768597.0,261098
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,6,5.0,4.5,0.05,3454808,6.0,M,8-13,125,1:08.62,68.62,106/10,11.6,82747,37848,3683.04,–,102,–,774238,3454807.0,720803.0,326273
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,7,8.0,6,1.5,5552224,6.0,G,9-3,129,1:08.91,68.91,149/10,15.9,81066,17936,3683.04,–,102,–,797837,5552223.0,716511.0,339522
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,8,6.0,6,0.05,6969848,6.0,M,8-13,125,1:08.92,68.92,37/1,38.0,83553,42059,3683.04,–,97,–,839221,882839.0,542432.0,353635
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,9,1.0,7,1,4239328,5.0,G,9-3,129,1:09.11,69.11,26/5,6.2,98910,18644,3683.04,–,98,–,820752,4239327.0,736090.0,80863
2025-01-04,NZ,479,885655,Flat,Group 1,3yo+,6f,6f,1200,1320,Soft,Turf,10,10,7.0,7.5,.5,4599518,4.0,F,8-13,125,1:09.21,69.21,7/2,4.5,91786,16061,3683.04,–,93,–,1703557,3525123.0,596550.0,314545
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,1,1.0,0,0,7001819,5.0,M,8-5,117,1:35.67,95.67,74/10,8.4,81066,17936,128348.21,–,–,–,597619,7001818.0,510321.0,353814
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,2,6.0,0.1,0.1,4973489,4.0,F,8-5,117,1:35.69,95.69,49/10,5.9,98681,40660,41294.64,–,–,–,901810,4973488.0,797837.0,328964
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,3,9.0,.5,0.3,5499878,7.0,M,8-10,122,1:35.75,95.75,237/10,24.7,76995,12117,20089.29,–,–,–,716511,2369648.0,63261.0,338684
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,4,7.0,.5,0.2,3287611,7.0,G,8-9,121,1:35.75,95.75,132/10,14.2,12269,39500,11160.71,–,–,–,822024,803816.0,460016.0,297875
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,5,10.0,.75,0.1,7001820,6.0,M,8-9,121,1:35.80,95.80,125/10,13.5,83553,42075,4464.29,–,–,–,681421,866737.0,544827.0,353815
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,5,8.0,.75,0,4802292,8.0,M,8-5,117,1:35.80,95.80,13/2,7.5,102401,34485,4464.29,–,–,–,843104,835660.0,519564.0,326270
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,7,4.0,1,0.2,4111641,7.0,G,8-9,121,1:35.84,95.84,202/10,21.2,97356,39929,3348.21,–,–,–,845972,772973.0,526692.0,154110
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,8,2.0,1,0.05,5539624,7.0,M,8-7,119,1:35.84,95.84,193/10,20.3,98910,18644,3348.21,–,–,–,820752,855248.0,511443.0,355810
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,9,15.0,1.75,.75,4861581,7.0,G,8-9,121,1:35.96,95.96,38/1,39.0,81727,13974,3348.21,–,–,–,710836,4861580.0,459025.0,327100
2025-01-11,NZ,479,885947,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,15,10,13.0,1.75,0.05,5002184,6.0,M,8-5,117,1:35.97,95.97,47/10F,5.7,81656,37769,3348.21,–,–,–,716511,4874866.0,560029.0,223897
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,1,1.0,0,0,7320556,3.0,F,8-13,125,2:28.90,148.90,30/100F,1.3,82747,23510,256696.43,–,104,–,1071306,7320555.0,637859.0,356327
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,2,11.0,.5,.5,6894140,3.0,F,8-13,125,2:28.98,148.98,182/10,19.2,81656,15130,82589.29,–,103,–,879768,2456859.0,546212.0,356333
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,3,10.0,1.75,1.25,7320563,3.0,F,8-13,125,2:29.19,149.19,197/10,20.7,12269,40811,40178.57,–,101,–,1018526,1141174.0,668175.0,356331
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,4,12.0,3,1.25,5605719,3.0,F,8-13,125,2:29.40,149.40,50/1,51.0,102401,21896,22321.43,–,99,–,1771621,3087469.0,644548.0,340127
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,5,5.0,3.5,.5,7320566,3.0,F,8-13,125,2:29.48,149.48,72/1,73.0,81727,13974,11160.71,–,98,–,736090,772182.0,526692.0,200118
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,6,7.0,4.75,1.25,6894141,3.0,F,8-13,125,2:29.69,149.69,43/1,44.0,77702,37769,6696.43,–,96,–,796044,889964.0,460016.0,212231
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,7,3.0,5.25,.5,7320558,3.0,F,8-13,125,2:29.78,149.78,85/1,86.0,99453,18952,6696.43,–,95,–,820752,3956840.0,49087.0,287785
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,8,2.0,7.5,2.25,5287634,3.0,F,8-13,125,2:30.15,150.15,25/1,26.0,99241,13974,6696.43,–,92,–,851134,5287633.0,474562.0,334617
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,9,8.0,8.5,1,7320560,3.0,F,8-13,125,2:30.32,150.32,99/1,100.0,96039,36489,6696.43,–,90,–,1094581,7320559.0,597619.0,356329
2025-03-22,NZ,479,891169,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,10,4.0,9.5,1,7320562,3.0,F,8-13,125,2:30.48,150.48,124/10,13.4,98910,23641,6696.43,–,89,–,861213,1266370.0,503034.0,223897
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,1,6.0,0,0,6940957,2.0,F,8-9,121,1:22.64,82.64,23/10F,3.3,81656,40660,141183.04,–,110,–,2824029,1390529.0,597619.0,353407
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,2,4.0,3.5,3.5,7263120,2.0,C,9-0,126,1:23.22,83.22,41/10,5.1,82747,40660,45424.11,–,104,–,731950,1173372.0,597619.0,355850
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,3,2.0,4.5,1,7263124,2.0,F,8-9,121,1:23.39,83.39,87/10,9.7,81066,37769,22098.21,–,96,–,632831,7263123.0,661629.0,212231
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,4,1.0,4.5,0.1,7258502,2.0,G,9-0,126,1:23.41,83.41,9/2,5.5,96110,35655,12276.79,–,101,–,1399314,4039092.0,542432.0,355807
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,5,9.0,5,.5,7143666,2.0,F,8-9,121,1:23.47,83.47,57/1,58.0,91786,13387,6138.39,–,94,–,2283802,6069463.0,633824.0,354935
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,6,13.0,5.25,0.1,6940959,2.0,F,8-9,121,1:23.53,83.53,241/10,25.1,98910,12117,3683.04,–,94,–,849441,6940958.0,657574.0,353408
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,7,12.0,6.75,1.5,7041996,2.0,F,8-9,121,1:23.77,83.77,244/10,25.4,98681,40660,3683.04,–,90,–,2948035,5646944.0,699950.0,354124
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,8,8.0,7.25,.5,7334589,2.0,C,9-0,126,1:23.85,83.85,41/1,42.0,77702,31647,3683.04,–,94,–,3023444,902403.0,509318.0,188916
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,9,3.0,7.25,0.1,6940955,2.0,C,9-0,126,1:23.86,83.86,41/1,42.0,12269,40811,3683.04,–,93,–,3096925,2791053.0,632831.0,355806
2025-03-29,NZ,479,891887,Flat,Group 1,2yo,7f,7f,1400,1540,Good,Turf,13,10,5.0,7.5,0.3,7334588,2.0,C,9-0,126,1:23.89,83.89,219/10,22.9,98260,40660,3683.04,–,92,–,633824,2437756.0,805807.0,356501
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,1,2.0,0,0,1864723,4.0,G,9-4,130,2:03.24,123.24,141/10,15.1,94169,32508,126984.13,–,–,–,674931,976821.0,63261.0,259888
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,2,1.0,1.25,1.25,2416469,5.0,G,9-4,130,2:03.45,123.45,25/1,26.0,85942,33705,40211.64,–,–,–,459025,2071831.0,519564.0,271057
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,3,3.0,1.5,0.2,1831689,6.0,G,9-4,130,2:03.52,123.52,55/1,56.0,98909,34113,20105.82,–,–,–,720303,982439.0,96075.0,253764
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,4,9.0,2.75,1.25,2800195,5.0,G,9-4,130,2:03.70,123.70,84/10,9.4,82747,18644,9259.26,–,–,–,671916,1375584.0,513047.0,248328
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,5,4.0,3,0.3,1864718,4.0,F,9-0,126,2:03.74,123.74,1/2F,1.5,81069,35182,4497.35,–,–,–,695767,1634920.0,510526.0,259885
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,6,7.0,5.75,2.75,1161221,7.0,G,9-4,130,2:04.20,124.20,247/10,25.7,77702,27173,2116.4,–,–,–,695767,1161220.0,95466.0,243731
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,7,5.0,6,0.2,2385674,5.0,M,9-0,126,2:04.27,124.27,148/10,15.8,78018,15128,2116.4,–,–,–,723367,878263.0,503034.0,270413
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,8,8.0,6.25,0.2,971919,5.0,H,9-4,130,2:04.31,124.31,6/1,7.0,80756,31152,2116.4,–,–,–,584449,773959.0,546212.0,237680
2019-02-09,NZ,481,722704,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,9,9,6.0,13.5,7.25,1413709,4.0,F,9-0,126,2:05.49,125.49,194/10,20.4,12269,31299,2116.4,–,–,–,748255,771087.0,63261.0,249210
2019-02-09,NZ,481,722705,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,10,1,2.0,0,0,1390526,4.0,F,9-0,126,1:22.62,82.62,9/5F,2.8,85697,35043,66137.57,–,–,–,519563,820915.0,584449.0,248713
2019-02-09,NZ,481,722705,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,10,2,5.0,0.2,0.2,2010537,4.0,G,9-4,130,1:22.65,82.65,12/1,13.0,12269,28057,21164.02,–,–,–,753408,1071582.0,547442.0,248328
2019-02-09,NZ,481,722705,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,10,3,9.0,.25,0.05,1831692,4.0,C,9-4,130,1:22.66,82.66,53/10,6.3,80756,17936,10582.01,–,–,–,509318,819163.0,486188.0,272688
2019-02-09,NZ,481,722705,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,10,4,8.0,2,1.75,1610684,5.0,M,9-0,126,1:22.95,82.95,13/5,3.6,84768,33705,5291.01,–,–,–,780033,558817.0,72922.0,253762
2019-02-09,NZ,481,722705,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,10,5,6.0,2,0.1,1624735,4.0,F,9-0,126,1:22.97,82.97,221/10,23.1,94169,29783,2645.5,–,–,–,577888,869905.0,460016.0,224173
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,1,10.0,0,0,2416469,6.0,G,9-4,130,2:01.28,121.28,141/10,15.1,80756,6005,121827.41,–,–,–,459025,2071831.0,519564.0,271057
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,2,8.0,0.1,0.1,3027729,6.0,G,9-4,130,2:01.30,121.30,53/10,6.3,75804,27173,38578.68,–,–,–,700322,3027728.0,714748.0,286530
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,3,2.0,.5,.5,1790973,5.0,G,9-4,130,2:01.36,121.36,3/1,4.0,96110,34148,19289.34,–,–,–,717010,1790972.0,564054.0,285917
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,4,4.0,1.5,1,1036026,6.0,G,9-4,130,2:01.53,121.53,35/1,36.0,88918,36200,8883.25,–,–,–,596550,584317.0,3618.0,122779
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,5,1.0,1.75,0.2,1864723,5.0,G,9-4,130,2:01.61,121.61,111/10,12.1,81656,32508,4314.72,–,–,–,674931,976821.0,63261.0,259888
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,6,9.0,3.5,1.75,1624707,5.0,M,9-0,126,2:01.86,121.86,11/5F,3.2,94237,12425,2030.46,–,–,–,695767,1624706.0,531769.0,274876
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,7,7.0,4.25,.75,3027730,5.0,G,9-4,130,2:01.99,121.99,9/2,5.5,77226,21896,2030.46,–,–,–,767399,594788.0,461621.0,274878
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,8,6.0,7,2.75,2866736,5.0,M,9-0,126,2:02.45,122.45,26/1,27.0,87918,12116,2030.46,–,–,–,753943,725890.0,594553.0,281998
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,9,5.0,11,4,1874930,4.0,F,9-0,126,2:03.11,123.11,40/1,41.0,88255,12122,2030.46,–,–,–,597619,1874929.0,459025.0,149499
2020-02-08,NZ,481,751185,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,10,3.0,11.25,0.2,1375583,6.0,G,9-4,130,2:03.19,123.19,176/10,18.6,78018,16110,2030.46,–,–,–,736090,629233.0,476611.0,248327
2020-02-08,NZ,481,751186,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,8,1,4.0,0,0,1703556,5.0,G,9-4,130,1:21.70,81.70,2/5F,1.4,75804,35043,63451.78,–,109,–,695691,670760.0,449734.0,255643
2020-02-08,NZ,481,751186,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,8,2,1.0,2.75,2.75,2461285,5.0,G,9-4,130,1:22.16,82.16,25/1,26.0,80756,15222,20304.57,–,101,–,749134,870379.0,467102.0,271933
2020-02-08,NZ,481,751186,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,8,3,7.0,3.5,.75,3027732,5.0,M,9-0,126,1:22.28,82.28,111/10,12.1,78018,16110,10152.28,–,95,–,765604,3027731.0,547069.0,286531
2020-02-08,NZ,481,751186,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,8,4,6.0,4.75,1.25,1874926,4.0,F,9-0,126,1:22.49,82.49,19/5,4.8,88918,35043,5076.14,–,92,–,596550,798365.0,460016.0,260241
2020-02-08,NZ,481,751186,Flat,Group 1,2yo+,7f,7f,1400,1540,Good,Turf,8,5,2.0,5.75,1,2334546,4.0,G,9-4,130,1:22.66,82.66,80/1,81.0,96110,21896,2538.07,–,93,–,486733,2334545.0,518730.0,269302
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,1,11.0,0,0,1874926,5.0,M,9-1,127,1:20.87,80.87,9/10F,1.9,75804,35043,56842.11,–,–,–,596550,798365.0,460016.0,260241
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,2,10.0,3.5,3.5,3007509,4.0,G,9-4,130,1:21.45,81.45,99/10,10.9,77702,22159,18421.05,–,–,–,849206,855265.0,63261.0,301145
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,3,2.0,3.5,0.05,3005144,4.0,G,9-4,130,1:21.46,81.46,44/1,45.0,96110,21896,8947.37,–,–,–,867339,898393.0,510321.0,286023
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,4,1.0,6.25,2.75,2966884,4.0,F,9-0,126,1:21.91,81.91,28/1,29.0,85942,15231,5263.16,–,–,–,845972,808382.0,646651.0,157150
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,5,8.0,7,.75,3350208,4.0,F,9-0,126,1:22.04,82.04,6/4,2.5,88255,23206,1578.95,–,–,–,820752,472962.0,10240.0,312681
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,6,6.0,8.5,1.5,3350212,5.0,G,9-4,130,1:22.29,82.29,80/1,81.0,98932,22934,1578.95,–,–,–,796044,3350211.0,770940.0,299874
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,7,4.0,8.75,0.1,1036026,7.0,G,9-4,130,1:22.34,82.34,62/1,63.0,81656,36200,1578.95,–,–,–,596550,584317.0,3618.0,122779
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,8,9.0,9.25,.5,3412628,5.0,G,9-4,130,1:22.41,82.41,91/1,92.0,99505,22934,1578.95,–,–,–,736090,545274.0,510321.0,301146
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,9,7.0,9.5,0.3,2975961,9.0,G,9-4,130,1:22.45,82.45,269/10,27.9,82747,27367,1578.95,–,–,–,705659,845979.0,510526.0,299870
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,10,3.0,11,1.5,3027732,6.0,M,9-0,126,1:22.70,82.70,41/1,42.0,78018,16110,1578.95,–,–,–,765604,3027731.0,547069.0,286531
2021-02-13,NZ,481,778263,Flat,Group 1,3yo+,7f,7f,1400,1540,Good,Turf,11,11,5.0,17.75,6.75,2975959,7.0,M,9-0,126,1:23.83,83.83,49/1,50.0,81066,23713,1578.95,–,–,–,582777,2975958.0,65947.0,285328
2021-02-13,NZ,481,778264,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,1,1.0,0,0,892533,8.0,G,9-4,130,2:02.08,122.08,19/1,20.0,77702,23713,113684.21,–,–,–,528206,532757.0,47437.0,301149
2021-02-13,NZ,481,778264,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,2,10.0,2.25,2.25,2334552,5.0,H,9-4,130,2:02.45,122.45,61/10,7.1,85697,27173,36842.11,–,–,–,597619,809592.0,510321.0,273497
2021-02-13,NZ,481,778264,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,3,2.0,3,.75,1864723,6.0,G,9-4,130,2:02.58,122.58,51/1,52.0,88255,32508,17894.74,–,–,–,674931,976821.0,63261.0,301148
2021-02-13,NZ,481,778264,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,4,4.0,3.25,0.2,3027730,6.0,G,9-4,130,2:02.66,122.66,137/10,14.7,96110,21896,10526.32,–,–,–,767399,594788.0,461621.0,274878
2021-02-13,NZ,481,778264,Flat,Group 1,3yo+,1m2f,10f,2000,2200,Good,Turf,10,5,5.0,4,.75,3392128,6.0,M,9-0,126,2:02.75,122.75,133/10,14.3,88918,13973,3157.89,–,–,–,632831,775864.0,515736.0,248122
